relative_path,archive_path,local_size_bytes,archive_size_bytes,local_crc32,archive_crc32,status
Signals/DATA A/A6/classifier_A6.xml,BCI Database/Signals/DATA A/A6/classifier_A6.xml,997,997,66cc2a11,66cc2a11,match
Signals/DATA A/A6/csp-spatial-filter_A6.xml,BCI Database/Signals/DATA A/A6/csp-spatial-filter_A6.xml,2535,2535,e884337f,e884337f,match
Signals/DATA A/A6/frequency-band-selected_A6.csv,BCI Database/Signals/DATA A/A6/frequency-band-selected_A6.csv,9977,9977,92b69c22,92b69c22,match
Signals/DATA A/A6/frequency-band-selected_A6.xml,BCI Database/Signals/DATA A/A6/frequency-band-selected_A6.xml,576,576,68246f08,68246f08,match
Signals/DATA A/A60/A60_CE_baseline.gdf,BCI Database/Signals/DATA A/A60/A60_CE_baseline.gdf,24527154,24527154,77dd8e3c,77dd8e3c,match
Signals/DATA A/A60/A60_OE_baseline.gdf,BCI Database/Signals/DATA A/A60/A60_OE_baseline.gdf,24527154,24527154,551cfca3,551cfca3,match
Signals/DATA A/A60/A60_R1_acquisition.gdf,BCI Database/Signals/DATA A/A60/A60_R1_acquisition.gdf,59000512,59000512,81bf8f0f,81bf8f0f,match
Signals/DATA A/A60/A60_R2_acquisition.gdf,BCI Database/Signals/DATA A/A60/A60_R2_acquisition.gdf,59000512,59000512,b42551af,b42551af,match
Signals/DATA A/A60/A60_R3_onlineT.gdf,BCI Database/Signals/DATA A/A60/A60_R3_onlineT.gdf,59000518,59000518,cc0d7854,cc0d7854,match
Signals/DATA A/A60/A60_R4_onlineT.gdf,BCI Database/Signals/DATA A/A60/A60_R4_onlineT.gdf,59000518,59000518,f99a92a9,f99a92a9,match
Signals/DATA A/A60/A60_R5_onlineT.gdf,BCI Database/Signals/DATA A/A60/A60_R5_onlineT.gdf,59000518,59000518,d79e7039,d79e7039,match
Signals/DATA A/A60/A60_R6_onlineT.gdf,BCI Database/Signals/DATA A/A60/A60_R6_onlineT.gdf,59000518,59000518,ebac3132,ebac3132,match
Signals/DATA A/A60/classifier_A60.xml,BCI Database/Signals/DATA A/A60/classifier_A60.xml,995,995,17024525,17024525,match
Signals/DATA A/A60/csp-spatial-filter_A60.xml,BCI Database/Signals/DATA A/A60/csp-spatial-filter_A60.xml,2532,2532,3a25b42e,3a25b42e,match
Signals/DATA A/A60/frequency-band-selected_A60.csv,BCI Database/Signals/DATA A/A60/frequency-band-selected_A60.csv,9971,9971,97208ee0,97208ee0,match
Signals/DATA A/A60/frequency-band-selected_A60.xml,BCI Database/Signals/DATA A/A60/frequency-band-selected_A60.xml,577,577,95499e4f,95499e4f,match
Signals/DATA A/A7/A7_CE_baseline.gdf,BCI Database/Signals/DATA A/A7/A7_CE_baseline.gdf,24527154,24527154,3fe2a58e,3fe2a58e,match
Signals/DATA A/A7/A7_OE_baseline.gdf,BCI Database/Signals/DATA A/A7/A7_OE_baseline.gdf,24527154,24527154,ea8b7770,ea8b7770,match
Signals/DATA A/A7/A7_R1_acquisition.gdf,BCI Database/Signals/DATA A/A7/A7_R1_acquisition.gdf,59000512,59000512,c6f77e32,c6f77e32,match
Signals/DATA A/A7/A7_R2_acquisition.gdf,BCI Database/Signals/DATA A/A7/A7_R2_acquisition.gdf,59000512,59000512,d75caa09,d75caa09,match
Signals/DATA A/A7/A7_R3_onlineT.gdf,BCI Database/Signals/DATA A/A7/A7_R3_onlineT.gdf,59000512,59000512,5bb04b66,5bb04b66,match
Signals/DATA A/A7/A7_R4_onlineT.gdf,BCI Database/Signals/DATA A/A7/A7_R4_onlineT.gdf,59000512,59000512,1ff655cc,1ff655cc,match
Signals/DATA A/A7/A7_R5_onlineT.gdf,BCI Database/Signals/DATA A/A7/A7_R5_onlineT.gdf,59000512,59000512,7c7d10be,7c7d10be,match
Signals/DATA A/A7/A7_R6_onlineT.gdf,BCI Database/Signals/DATA A/A7/A7_R6_onlineT.gdf,58992320,58992320,3fe2c83c,3fe2c83c,match
Signals/DATA A/A7/classifier_A7.xml,BCI Database/Signals/DATA A/A7/classifier_A7.xml,995,995,abb70d9a,abb70d9a,match
Signals/DATA A/A7/csp-spatial-filter_A7.xml,BCI Database/Signals/DATA A/A7/csp-spatial-filter_A7.xml,2532,2532,f51f07cb,f51f07cb,match
Signals/DATA A/A7/frequency-band-selected_A7.csv,BCI Database/Signals/DATA A/A7/frequency-band-selected_A7.csv,9977,9977,b5dde320,b5dde320,match
Signals/DATA A/A7/frequency-band-selected_A7.xml,BCI Database/Signals/DATA A/A7/frequency-band-selected_A7.xml,577,577,d043314b,d043314b,match
Signals/DATA A/A8/A8_CE_baseline.gdf,BCI Database/Signals/DATA A/A8/A8_CE_baseline.gdf,24527154,24527154,2cc70960,2cc70960,match
Signals/DATA A/A8/A8_OE_baseline.gdf,BCI Database/Signals/DATA A/A8/A8_OE_baseline.gdf,24527154,24527154,b0b05710,b0b05710,match
Signals/DATA A/A8/A8_R1_acquisition.gdf,BCI Database/Signals/DATA A/A8/A8_R1_acquisition.gdf,59000512,59000512,5fa890e4,5fa890e4,match
Signals/DATA A/A8/A8_R2_acquisition.gdf,BCI Database/Signals/DATA A/A8/A8_R2_acquisition.gdf,59000512,59000512,7232ba8b,7232ba8b,match
Signals/DATA A/A8/A8_R3_onlineT.gdf,BCI Database/Signals/DATA A/A8/A8_R3_onlineT.gdf,59000512,59000512,1beaa1c8,1beaa1c8,match
Signals/DATA A/A8/A8_R4_onlineT.gdf,BCI Database/Signals/DATA A/A8/A8_R4_onlineT.gdf,59000512,59000512,c9f7162b,c9f7162b,match
Signals/DATA A/A8/A8_R5_onlineT.gdf,BCI Database/Signals/DATA A/A8/A8_R5_onlineT.gdf,59000512,59000512,cce090d5,cce090d5,match
Signals/DATA A/A8/A8_R6_onlineT.gdf,BCI Database/Signals/DATA A/A8/A8_R6_onlineT.gdf,59000512,59000512,f9790b95,f9790b95,match
Signals/DATA A/A8/classifier_A8.xml,BCI Database/Signals/DATA A/A8/classifier_A8.xml,995,995,c07be0bf,c07be0bf,match
Signals/DATA A/A8/csp-spatial-filter_A8.xml,BCI Database/Signals/DATA A/A8/csp-spatial-filter_A8.xml,2530,2530,18c8c1f6,18c8c1f6,match
Signals/DATA A/A8/frequency-band-selected_A8.csv,BCI Database/Signals/DATA A/A8/frequency-band-selected_A8.csv,9949,9949,587b35e8,587b35e8,match
Signals/DATA A/A8/frequency-band-selected_A8.xml,BCI Database/Signals/DATA A/A8/frequency-band-selected_A8.xml,577,577,0de84865,0de84865,match
Signals/DATA A/A9/A9_CE_baseline.gdf,BCI Database/Signals/DATA A/A9/A9_CE_baseline.gdf,24518962,24518962,6219e3fa,6219e3fa,match
Signals/DATA A/A9/A9_OE_baseline.gdf,BCI Database/Signals/DATA A/A9/A9_OE_baseline.gdf,24527154,24527154,12e82d6a,12e82d6a,match
Signals/DATA A/A9/A9_R1_acquisition.gdf,BCI Database/Signals/DATA A/A9/A9_R1_acquisition.gdf,59025088,59025088,036f836b,036f836b,match
Signals/DATA A/A9/A9_R2_acquisition.gdf,BCI Database/Signals/DATA A/A9/A9_R2_acquisition.gdf,59025088,59025088,3d148c97,3d148c97,match
Signals/DATA A/A9/A9_R3_onlineT.gdf,BCI Database/Signals/DATA A/A9/A9_R3_onlineT.gdf,59016896,59016896,0116a007,0116a007,match
Signals/DATA A/A9/A9_R4_onlineT.gdf,BCI Database/Signals/DATA A/A9/A9_R4_onlineT.gdf,59016896,59016896,c7d7438a,c7d7438a,match
Signals/DATA A/A9/A9_R5_onlineT.gdf,BCI Database/Signals/DATA A/A9/A9_R5_onlineT.gdf,59016896,59016896,2177709d,2177709d,match
Signals/DATA A/A9/A9_R6_onlineT.gdf,BCI Database/Signals/DATA A/A9/A9_R6_onlineT.gdf,59025088,59025088,f8c34431,f8c34431,match
Signals/DATA A/A9/classifier_A9.xml,BCI Database/Signals/DATA A/A9/classifier_A9.xml,996,996,f68749c8,f68749c8,match
Signals/DATA A/A9/csp-spatial-filter_A9.xml,BCI Database/Signals/DATA A/A9/csp-spatial-filter_A9.xml,2532,2532,6f56fc2c,6f56fc2c,match
Signals/DATA A/A9/frequency-band-selected_A9.csv,BCI Database/Signals/DATA A/A9/frequency-band-selected_A9.csv,9950,9950,3e15d418,3e15d418,match
Signals/DATA A/A9/frequency-band-selected_A9.xml,BCI Database/Signals/DATA A/A9/frequency-band-selected_A9.xml,576,576,8c647c66,8c647c66,match
Signals/DATA B/B61/B61_CE_baseline.gdf,BCI Database/Signals/DATA B/B61/B61_CE_baseline.gdf,24527154,24527154,ba93951e,ba93951e,match
Signals/DATA B/B61/B61_OE_baseline.gdf,BCI Database/Signals/DATA B/B61/B61_OE_baseline.gdf,24527154,24527154,eda17547,eda17547,match
Signals/DATA B/B61/B61_R1_acquisition.gdf,BCI Database/Signals/DATA B/B61/B61_R1_acquisition.gdf,53757632,53757632,f85e0543,f85e0543,match
Signals/DATA B/B61/B61_R2_acquisition.gdf,BCI Database/Signals/DATA B/B61/B61_R2_acquisition.gdf,53757632,53757632,2cd4fc54,2cd4fc54,match
Signals/DATA B/B61/B61_R3_onlineT.gdf,BCI Database/Signals/DATA B/B61/B61_R3_onlineT.gdf,53757632,53757632,d6b65826,d6b65826,match
Signals/DATA B/B61/B61_R4_onlineT.gdf,BCI Database/Signals/DATA B/B61/B61_R4_onlineT.gdf,53757632,53757632,a97ab068,a97ab068,match
Signals/DATA B/B61/B61_R5_onlineT.gdf,BCI Database/Signals/DATA B/B61/B61_R5_onlineT.gdf,53757632,53757632,77f0233b,77f0233b,match
Signals/DATA B/B61/B61_R6_onlineT.gdf,BCI Database/Signals/DATA B/B61/B61_R6_onlineT.gdf,53757632,53757632,a3589ee1,a3589ee1,match
Signals/DATA B/B61/classifier_B61.xml,BCI Database/Signals/DATA B/B61/classifier_B61.xml,996,996,bf7cbae5,bf7cbae5,match
Signals/DATA B/B61/csp-spatial-filter_B61.xml,BCI Database/Signals/DATA B/B61/csp-spatial-filter_B61.xml,2535,2535,2b69047b,2b69047b,match
Signals/DATA B/B61/frequency-band-selected_B61.xml,BCI Database/Signals/DATA B/B61/frequency-band-selected_B61.xml,576,576,f30d5bdd,f30d5bdd,match
Signals/DATA B/B61/frequency-band-selected_B61.xml.csv,BCI Database/Signals/DATA B/B61/frequency-band-selected_B61.xml.csv,14287,14287,3f8bd21b,3f8bd21b,match
Signals/DATA B/B62/B62_CE_baseline.gdf,BCI Database/Signals/DATA B/B62/B62_CE_baseline.gdf,24527154,24527154,fab36a73,fab36a73,match
Signals/DATA B/B62/B62_OE_baseline.gdf,BCI Database/Signals/DATA B/B62/B62_OE_baseline.gdf,24527154,24527154,33b794fb,33b794fb,match
Signals/DATA B/B62/B62_R1_acquisition.gdf,BCI Database/Signals/DATA B/B62/B62_R1_acquisition.gdf,53757632,53757632,002cc4ea,002cc4ea,match
Signals/DATA B/B62/B62_R2_acquisition.gdf,BCI Database/Signals/DATA B/B62/B62_R2_acquisition.gdf,53757632,53757632,f5aecf30,f5aecf30,match
Signals/DATA B/B62/B62_R3_onlineT.gdf,BCI Database/Signals/DATA B/B62/B62_R3_onlineT.gdf,53757632,53757632,9e4a8fad,9e4a8fad,match
Signals/DATA B/B62/B62_R4_onlineT.gdf,BCI Database/Signals/DATA B/B62/B62_R4_onlineT.gdf,53757632,53757632,4d639efa,4d639efa,match
Signals/DATA B/B62/B62_R5_onlineT.gdf,BCI Database/Signals/DATA B/B62/B62_R5_onlineT.gdf,53757632,53757632,9d8efd8d,9d8efd8d,match
Signals/DATA B/B62/B62_R6_onlineT.gdf,BCI Database/Signals/DATA B/B62/B62_R6_onlineT.gdf,53757632,53757632,06d0dfee,06d0dfee,match
Signals/DATA B/B62/classifier_B62.xml,BCI Database/Signals/DATA B/B62/classifier_B62.xml,994,994,9e33f718,9e33f718,match
Signals/DATA B/B62/csp-spatial-filter_B62.xml,BCI Database/Signals/DATA B/B62/csp-spatial-filter_B62.xml,2530,2530,fc9c9eee,fc9c9eee,match
Signals/DATA B/B62/frequency-band-selected_B62.xml,BCI Database/Signals/DATA B/B62/frequency-band-selected_B62.xml,576,576,2b73af4e,2b73af4e,match
Signals/DATA B/B62/frequency-band-selected_B62.xml.csv,BCI Database/Signals/DATA B/B62/frequency-band-selected_B62.xml.csv,14308,14308,d5d56cbe,d5d56cbe,match
Signals/DATA B/B63/B63_CE_baseline.gdf,BCI Database/Signals/DATA B/B63/B63_CE_baseline.gdf,24527154,24527154,1b39f6b2,1b39f6b2,match
Signals/DATA B/B63/B63_OE_baseline.gdf,BCI Database/Signals/DATA B/B63/B63_OE_baseline.gdf,24527154,24527154,32d1578d,32d1578d,match
Signals/DATA B/B63/B63_R1_acquisition.gdf,BCI Database/Signals/DATA B/B63/B63_R1_acquisition.gdf,53757632,53757632,4c541d0c,4c541d0c,match
Signals/DATA B/B63/B63_R2_acquisition.gdf,BCI Database/Signals/DATA B/B63/B63_R2_acquisition.gdf,53757632,53757632,c0f5092d,c0f5092d,match
Signals/DATA B/B63/B63_R3_onlineT.gdf,BCI Database/Signals/DATA B/B63/B63_R3_onlineT.gdf,53757632,53757632,1fe429a5,1fe429a5,match
Signals/DATA B/B63/B63_R4_onlineT.gdf,BCI Database/Signals/DATA B/B63/B63_R4_onlineT.gdf,53757632,53757632,43cf08e9,43cf08e9,match
Signals/DATA B/B63/B63_R5_onlineT.gdf,BCI Database/Signals/DATA B/B63/B63_R5_onlineT.gdf,53757632,53757632,5c3f95b4,5c3f95b4,match
Signals/DATA B/B63/B63_R6_onlineT.gdf,BCI Database/Signals/DATA B/B63/B63_R6_onlineT.gdf,53757632,53757632,982500cd,982500cd,match
Signals/DATA B/B63/classifier_B63.xml,BCI Database/Signals/DATA B/B63/classifier_B63.xml,995,995,f5a80412,f5a80412,match
Signals/DATA B/B63/csp-spatial-filter_B63.xml,BCI Database/Signals/DATA B/B63/csp-spatial-filter_B63.xml,2533,2533,f0014021,f0014021,match
Signals/DATA B/B63/frequency-band-selected_B63.xml,BCI Database/Signals/DATA B/B63/frequency-band-selected_B63.xml,577,577,e78e77d1,e78e77d1,match
Signals/DATA B/B63/frequency-band-selected_B63.xml.csv,BCI Database/Signals/DATA B/B63/frequency-band-selected_B63.xml.csv,14284,14284,b5a5ddff,b5a5ddff,match
Signals/DATA B/B64/B64_CE_baseline.gdf,BCI Database/Signals/DATA B/B64/B64_CE_baseline.gdf,24527154,24527154,0622cb00,0622cb00,match
Signals/DATA B/B64/B64_OE_baseline.gdf,BCI Database/Signals/DATA B/B64/B64_OE_baseline.gdf,24527154,24527154,433ad28c,433ad28c,match
Signals/DATA B/B64/B64_R1_acquisition.gdf,BCI Database/Signals/DATA B/B64/B64_R1_acquisition.gdf,53757632,53757632,42f0d191,42f0d191,match
Signals/DATA B/B64/B64_R2_acquisition.gdf,BCI Database/Signals/DATA B/B64/B64_R2_acquisition.gdf,53757632,53757632,e6b6b6c8,e6b6b6c8,match
Signals/DATA B/B64/B64_R3_onlineT.gdf,BCI Database/Signals/DATA B/B64/B64_R3_onlineT.gdf,53757632,53757632,0300f2d5,0300f2d5,match
Signals/DATA B/B64/B64_R4_onlineT.gdf,BCI Database/Signals/DATA B/B64/B64_R4_onlineT.gdf,53757632,53757632,a651d16c,a651d16c,match
Signals/DATA B/B64/B64_R5_onlineT.gdf,BCI Database/Signals/DATA B/B64/B64_R5_onlineT.gdf,53757632,53757632,a49574e4,a49574e4,match
Signals/DATA B/B64/B64_R6_onlineT.gdf,BCI Database/Signals/DATA B/B64/B64_R6_onlineT.gdf,53757632,53757632,2bad03a4,2bad03a4,match
Signals/DATA B/B64/classifier_B64.xml,BCI Database/Signals/DATA B/B64/classifier_B64.xml,994,994,8a87db1d,8a87db1d,match
Signals/DATA B/B64/csp-spatial-filter_B64.xml,BCI Database/Signals/DATA B/B64/csp-spatial-filter_B64.xml,2532,2532,53b9d8b2,53b9d8b2,match
Signals/DATA B/B64/frequency-band-selected_B64.xml,BCI Database/Signals/DATA B/B64/frequency-band-selected_B64.xml,577,577,7675e5ea,7675e5ea,match
Signals/DATA B/B64/frequency-band-selected_B64.xml.csv,BCI Database/Signals/DATA B/B64/frequency-band-selected_B64.xml.csv,8994,8994,e17b04c8,e17b04c8,match
Signals/DATA B/B65/B65_CE_baseline.gdf,BCI Database/Signals/DATA B/B65/B65_CE_baseline.gdf,24527154,24527154,21ac4223,21ac4223,match
Signals/DATA B/B65/B65_OE_baseline.gdf,BCI Database/Signals/DATA B/B65/B65_OE_baseline.gdf,24527154,24527154,db3f1bf2,db3f1bf2,match
Signals/DATA B/B65/B65_R1_acquisition.gdf,BCI Database/Signals/DATA B/B65/B65_R1_acquisition.gdf,53757632,53757632,57ea9ce1,57ea9ce1,match
Signals/DATA B/B65/B65_R2_acquisition.gdf,BCI Database/Signals/DATA B/B65/B65_R2_acquisition.gdf,53757632,53757632,55fe81f5,55fe81f5,match
Signals/DATA B/B65/B65_R3_onlineT.gdf,BCI Database/Signals/DATA B/B65/B65_R3_onlineT.gdf,53757632,53757632,cbd74b95,cbd74b95,match
Signals/DATA B/B65/B65_R4_onlineT.gdf,BCI Database/Signals/DATA B/B65/B65_R4_onlineT.gdf,53757632,53757632,f2c42a10,f2c42a10,match
Signals/DATA B/B65/B65_R5_onlineT.gdf,BCI Database/Signals/DATA B/B65/B65_R5_onlineT.gdf,53757632,53757632,ea16ae12,ea16ae12,match
Signals/DATA B/B65/B65_R6_onlineT.gdf,BCI Database/Signals/DATA B/B65/B65_R6_onlineT.gdf,53757632,53757632,cb77cd2f,cb77cd2f,match
Signals/DATA B/B65/classifier_B65.xml,BCI Database/Signals/DATA B/B65/classifier_B65.xml,995,995,11b63d19,11b63d19,match
Signals/DATA B/B65/csp-spatial-filter_B65.xml,BCI Database/Signals/DATA B/B65/csp-spatial-filter_B65.xml,2529,2529,107f5176,107f5176,match
Signals/DATA B/B65/frequency-band-selected_B65.xml,BCI Database/Signals/DATA B/B65/frequency-band-selected_B65.xml,577,577,e78e77d1,e78e77d1,match
Signals/DATA B/B65/frequency-band-selected_B65.xml.csv,BCI Database/Signals/DATA B/B65/frequency-band-selected_B65.xml.csv,14285,14285,1e90731a,1e90731a,match
Signals/DATA B/B66/B66_CE_baseline.gdf,BCI Database/Signals/DATA B/B66/B66_CE_baseline.gdf,24527154,24527154,cacafde6,cacafde6,match
Signals/DATA B/B66/B66_OE_baseline.gdf,BCI Database/Signals/DATA B/B66/B66_OE_baseline.gdf,24527154,24527154,4578da0a,4578da0a,match
Signals/DATA B/B66/B66_R1_acquisition.gdf,BCI Database/Signals/DATA B/B66/B66_R1_acquisition.gdf,53757632,53757632,04abf388,04abf388,match
Signals/DATA B/B66/B66_R2_acquisition.gdf,BCI Database/Signals/DATA B/B66/B66_R2_acquisition.gdf,53757632,53757632,104f82f3,104f82f3,match
Signals/DATA B/B66/B66_R3_onlineT.gdf,BCI Database/Signals/DATA B/B66/B66_R3_onlineT.gdf,66979520,66979520,59a33f58,59a33f58,match
Signals/DATA B/B66/B66_R4_onlineT.gdf,BCI Database/Signals/DATA B/B66/B66_R4_onlineT.gdf,53757632,53757632,163a1e61,163a1e61,match
Signals/DATA B/B66/B66_R5_onlineT.gdf,BCI Database/Signals/DATA B/B66/B66_R5_onlineT.gdf,53757632,53757632,3890a780,3890a780,match
Signals/DATA B/B66/B66_R6_onlineT.gdf,BCI Database/Signals/DATA B/B66/B66_R6_onlineT.gdf,53757632,53757632,35842260,35842260,match
Signals/DATA B/B66/classifier_B66.xml,BCI Database/Signals/DATA B/B66/classifier_B66.xml,994,994,dbeabfd3,dbeabfd3,match
Signals/DATA B/B66/csp-spatial-filter_B66.xml,BCI Database/Signals/DATA B/B66/csp-spatial-filter_B66.xml,2534,2534,e34b1692,e34b1692,match
Signals/DATA B/B66/frequency-band-selected_B66.xml,BCI Database/Signals/DATA B/B66/frequency-band-selected_B66.xml,576,576,5ec82e1b,5ec82e1b,match
Signals/DATA B/B66/frequency-band-selected_B66.xml.csv,BCI Database/Signals/DATA B/B66/frequency-band-selected_B66.xml.csv,14313,14313,51f99a92,51f99a92,match
Signals/DATA B/B67/B67_CE_baseline.gdf,BCI Database/Signals/DATA B/B67/B67_CE_baseline.gdf,24527154,24527154,16e693a9,16e693a9,match
Signals/DATA B/B67/B67_OE_baseline.gdf,BCI Database/Signals/DATA B/B67/B67_OE_baseline.gdf,24527154,24527154,367e922f,367e922f,match
Signals/DATA B/B67/B67_R1_acquisition.gdf,BCI Database/Signals/DATA B/B67/B67_R1_acquisition.gdf,53757632,53757632,1a3e5ac0,1a3e5ac0,match
Signals/DATA B/B67/B67_R2_acquisition.gdf,BCI Database/Signals/DATA B/B67/B67_R2_acquisition.gdf,53757632,53757632,e047eb40,e047eb40,match
Signals/DATA B/B67/B67_R3_onlineT.gdf,BCI Database/Signals/DATA B/B67/B67_R3_onlineT.gdf,53757632,53757632,9f384c8f,9f384c8f,match
Signals/DATA B/B67/B67_R4_onlineT.gdf,BCI Database/Signals/DATA B/B67/B67_R4_onlineT.gdf,53757632,53757632,6b40dcb5,6b40dcb5,match
Signals/DATA B/B67/B67_R5_onlineT.gdf,BCI Database/Signals/DATA B/B67/B67_R5_onlineT.gdf,53757632,53757632,15b63fb4,15b63fb4,match
Signals/DATA B/B67/B67_R6_onlineT.gdf,BCI Database/Signals/DATA B/B67/B67_R6_onlineT.gdf,53757632,53757632,d84b8a16,d84b8a16,match
Signals/DATA B/B67/classifier_B67.xml,BCI Database/Signals/DATA B/B67/classifier_B67.xml,995,995,f7cf5b9a,f7cf5b9a,match
Signals/DATA B/B67/csp-spatial-filter_B67.xml,BCI Database/Signals/DATA B/B67/csp-spatial-filter_B67.xml,2535,2535,67da99c8,67da99c8,match
Signals/DATA B/B67/frequency-band-selected_B67-algoOriginal.xml,BCI Database/Signals/DATA B/B67/frequency-band-selected_B67-algoOriginal.xml,577,577,80e9fe2c,80e9fe2c,match
Signals/DATA B/B67/frequency-band-selected_B67.xml,BCI Database/Signals/DATA B/B67/frequency-band-selected_B67.xml,576,576,324f0b99,324f0b99,match
Signals/DATA B/B67/frequency-band-selected_B67.xml.csv,BCI Database/Signals/DATA B/B67/frequency-band-selected_B67.xml.csv,9002,9002,7bfda938,7bfda938,match
Signals/DATA B/B68/B68_CE_baseline.gdf,BCI Database/Signals/DATA B/B68/B68_CE_baseline.gdf,24527154,24527154,909a85c9,909a85c9,match
Signals/DATA B/B68/B68_OE_baseline.gdf,BCI Database/Signals/DATA B/B68/B68_OE_baseline.gdf,24527154,24527154,bfb1408e,bfb1408e,match
Signals/DATA B/B68/B68_R1_acquisition.gdf,BCI Database/Signals/DATA B/B68/B68_R1_acquisition.gdf,53757632,53757632,b9b22382,b9b22382,match
Signals/DATA B/B68/B68_R2_acquisition.gdf,BCI Database/Signals/DATA B/B68/B68_R2_acquisition.gdf,53757632,53757632,45c83c2b,45c83c2b,match
Signals/DATA B/B68/B68_R3_onlineT.gdf,BCI Database/Signals/DATA B/B68/B68_R3_onlineT.gdf,53757632,53757632,9baab944,9baab944,match
Signals/DATA B/B68/B68_R4_onlineT.gdf,BCI Database/Signals/DATA B/B68/B68_R4_onlineT.gdf,53757632,53757632,83bd938c,83bd938c,match
Signals/DATA B/B68/B68_R5_onlineT.gdf,BCI Database/Signals/DATA B/B68/B68_R5_onlineT.gdf,53757632,53757632,f73dbefb,f73dbefb,match
Signals/DATA B/B68/B68_R6_onlineT.gdf,BCI Database/Signals/DATA B/B68/B68_R6_onlineT.gdf,53757632,53757632,7d549d6f,7d549d6f,match
Signals/DATA B/B68/classifier_B68.xml,BCI Database/Signals/DATA B/B68/classifier_B68.xml,999,999,d0b460d9,d0b460d9,match
Signals/DATA B/B68/csp-spatial-filter_B68.xml,BCI Database/Signals/DATA B/B68/csp-spatial-filter_B68.xml,2534,2534,de17e204,de17e204,match
Signals/DATA B/B68/frequency-band-selected_B68-algoOriginal.xml,BCI Database/Signals/DATA B/B68/frequency-band-selected_B68-algoOriginal.xml,577,577,1fc2fdb2,1fc2fdb2,match
Signals/DATA B/B68/frequency-band-selected_B68.xml,BCI Database/Signals/DATA B/B68/frequency-band-selected_B68.xml,576,576,798dd4f2,798dd4f2,match
Signals/DATA B/B68/frequency-band-selected_B68.xml.csv,BCI Database/Signals/DATA B/B68/frequency-band-selected_B68.xml.csv,8990,8990,f0884644,f0884644,match
Signals/DATA B/B69/B69_CE_baseline.gdf,BCI Database/Signals/DATA B/B69/B69_CE_baseline.gdf,24527154,24527154,a1f5f8a4,a1f5f8a4,match
Signals/DATA B/B69/B69_OE_baseline.gdf,BCI Database/Signals/DATA B/B69/B69_OE_baseline.gdf,24527154,24527154,2a471221,2a471221,match
Signals/DATA B/B69/B69_R1_acquisition.gdf,BCI Database/Signals/DATA B/B69/B69_R1_acquisition.gdf,53757632,53757632,3682a425,3682a425,match
Signals/DATA B/B69/B69_R2_acquisition.gdf,BCI Database/Signals/DATA B/B69/B69_R2_acquisition.gdf,53757632,53757632,da82ad9a,da82ad9a,match
Signals/DATA B/B69/B69_R3_onlineT.gdf,BCI Database/Signals/DATA B/B69/B69_R3_onlineT.gdf,53757632,53757632,1653fedb,1653fedb,match
Signals/DATA B/B69/B69_R4_onlineT.gdf,BCI Database/Signals/DATA B/B69/B69_R4_onlineT.gdf,53757632,53757632,fe2b885b,fe2b885b,match
Signals/DATA B/B69/B69_R5_onlineT.gdf,BCI Database/Signals/DATA B/B69/B69_R5_onlineT.gdf,53757632,53757632,7dc8d354,7dc8d354,match
Signals/DATA B/B69/B69_R6_onlineT.gdf,BCI Database/Signals/DATA B/B69/B69_R6_onlineT.gdf,53757632,53757632,1caf528a,1caf528a,match
Signals/DATA B/B69/classifier_B69.xml,BCI Database/Signals/DATA B/B69/classifier_B69.xml,996,996,126c00bf,126c00bf,match
Signals/DATA B/B69/csp-spatial-filter_B69.xml,BCI Database/Signals/DATA B/B69/csp-spatial-filter_B69.xml,2524,2524,b0ce312c,b0ce312c,match
Signals/DATA B/B69/frequency-band-selected_B69-algoOriginal.xml,BCI Database/Signals/DATA B/B69/frequency-band-selected_B69-algoOriginal.xml,577,577,2a408dcb,2a408dcb,match
Signals/DATA B/B69/frequency-band-selected_B69.xml,BCI Database/Signals/DATA B/B69/frequency-band-selected_B69.xml,577,577,c29f39e3,c29f39e3,match
Signals/DATA B/B69/frequency-band-selected_B69.xml.csv,BCI Database/Signals/DATA B/B69/frequency-band-selected_B69.xml.csv,9009,9009,2a7a6ede,2a7a6ede,match
Signals/DATA B/B70/B70_CE_baseline.gdf,BCI Database/Signals/DATA B/B70/B70_CE_baseline.gdf,24527154,24527154,654c6f74,654c6f74,match
Signals/DATA B/B70/B70_OE_baseline.gdf,BCI Database/Signals/DATA B/B70/B70_OE_baseline.gdf,24527154,24527154,7a59dade,7a59dade,match
Signals/DATA B/B70/B70_R1_acquisition.gdf,BCI Database/Signals/DATA B/B70/B70_R1_acquisition.gdf,53757632,53757632,68460e30,68460e30,match
Signals/DATA B/B70/B70_R2_acquisition.gdf,BCI Database/Signals/DATA B/B70/B70_R2_acquisition.gdf,53757632,53757632,da96bcfc,da96bcfc,match
Signals/DATA B/B70/B70_R3_onlineT.gdf,BCI Database/Signals/DATA B/B70/B70_R3_onlineT.gdf,53757632,53757632,3ebd3de6,3ebd3de6,match
Signals/DATA B/B70/B70_R4_onlineT.gdf,BCI Database/Signals/DATA B/B70/B70_R4_onlineT.gdf,53757632,53757632,299ca73e,299ca73e,match
Signals/DATA B/B70/B70_R5_onlineT.gdf,BCI Database/Signals/DATA B/B70/B70_R5_onlineT.gdf,53757632,53757632,8468ddcc,8468ddcc,match
